X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
-7972574.47870286,-3974314.69979616,port1058,Puerto San Antonio,Chile,CHL,South America,"Puerto San Antonio, Chile",-33.59324528,-71.61885508,995,526,160,41,129,137,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,21.2,4.37,,518f6eb5903c41f1bb1b77de562effd9,Chile,677
-7828304.43087992,-2093028.23980823,port1082,Rada De Arica,Chile,CHL,South America,"Rada De Arica, Chile",-18.47334815,-70.32285519,295,168,56,35,13,22,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,1.9,2.03,,8be9f07b226847ff89baee0c9d59d824,Chile,678
-7815968.4423958,-2522893.21485673,port1302,Tocopilla,Chile,CHL,South America,"Tocopilla, Chile",-22.09465265,-70.21203912,71,0,66,3,1,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.79,2.45,CL TOQ,74a528c912cb4484994f3d4fe7ebb301,Chile,679
-7888973.14704611,-7007142.11948516,port1432,Punta Arenas,Chile,CHL,South America,"Punta Arenas, Chile",-53.13033106,-70.86785154,239,38,68,30,0,101,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.41,2.35,,5c1350d3a166438c8b1b1cc188924c2d,Chile,680
480655.55460654,6670857.9357117,port57,Antwerp,Belgium,BEL,Europe,"Antwerp, Belgium",51.27935494,4.317802311,13942,4637,544,2755,609,5396,Mineral Products,Chemical & Allied Industries,Metals,68.63,82.07,,1a0d6c1d19984931af093eaf41afc684,Belgium,681
357714.150121535,6664753.624039,port178,Bruges,Belgium,BEL,Europe,"Bruges, Belgium",51.24504093,3.213400884,115,10,0,104,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.23,0.06,,e18c21148b47426fa302bda0dd6f29bb,Belgium,682
419334.032671185,6644372.91972836,port393,Ghent,Belgium,BEL,Europe,"Ghent, Belgium",51.1302898,3.766941707,2775,200,466,1448,0,659,Mineral Products,Chemical & Allied Industries,Vegetable Products,19.91,5.76,,57074065cff34871b45204ffe06d8ae8,Belgium,683
16793670.8711201,-2702896.66814648,port930,Port Alma,Australia,AUS,Asia & Pacific,"Port Alma, Australia",-23.58481222,150.8601122,60,1,9,38,0,10,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.06,0.01,AU PTL,cd321d61800644fdbaa9130ece5da902,Australia,684
-7880091.93669487,5326142.79613173,port996,Portmouth,United States,USA,North America,"Portmouth, United States",43.09303064,-70.78807027,95,0,28,5,0,61,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.29,0.01,,4d9342fea9b94f53aba075af2ee0a417,United States,685
-13660452.8019667,6249874.08081997,port236,Cherry Point,Canada,CAN,North America,"Cherry Point, Canada",48.85252005,-122.7139354,235,0,4,0,0,231,Mineral Products,Chemical & Allied Industries,Vegetable Products,7.77,1.39,,5f9a01452ebb46d7aadbd5989506da3e,Canada,686
-982997.453800987,4573326.21375703,port1200,Sines,Portugal,PRT,Europe,"Sines, Portugal",37.95680932,-8.83041637,1904,864,16,101,0,922,Mineral Products,Chemical & Allied Industries,Vegetable Products,48.43,49.62,PT SIE,8abf6ec7e6a74b53aeda805898ea6eca,Portugal,687
329874.314885388,6660054.69849561,port855,Oostende,Belgium,BEL,Europe,"Oostende, Belgium",51.21860953,2.963311389,77,1,3,56,0,16,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.12,0.01,,6a567a4e077a448dbdf4eca46de15bda,Belgium,688
11278011.9954544,1420789.24751739,port1093,Rayong,Thailand,THA,Asia & Pacific,"Rayong, Thailand",12.65890283,101.3121055,1322,0,13,26,0,1281,Mineral Products,"Plastics, Rubber, Leather",Chemical & Allied Industries,9.19,3.65,TH PKN,9accd3ce0f6b4c2fbe7f3d8e6d81539f,Thailand,689
357583.29127712,6679210.89983804,port1424,Zeebrugge,Belgium,BEL,Europe,"Zeebrugge, Belgium",51.32626774,3.212225359,4676,610,6,2176,1358,525,Mineral Products,Vehicles & Equipment,Wood & Wood Products,11.11,12.1,BE ZEE,bc04051fcbb1414b97b81117d1d0a6ad,Belgium,690
863415.371764735,9126878.18761344,port601,Kristiansund,Norway,NOR,Europe,"Kristiansund, Norway",63.10839135,7.75619225,1297,82,50,851,0,313,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,1.64,0.76,NO KSU,eccc1a0107c34934a8722685976a7ee3,Norway,691
-13595663.3443799,4586779.52018945,port144,Benicia,United States,USA,North America,"Benicia, United States",38.0520371,-122.1319218,281,0,9,9,162,100,Mineral Products,Vegetable Products,Wood & Wood Products,0.42,0.16,US BNC,d832b72eefff4ec0a9886f79343eb50f,United States,692
-19120261.5425106,-1554269.46593887,port60,Apia,Samoa,WSM,Asia & Pacific,"Apia, Samoa",-13.82606943,-171.7602318,186,89,28,47,0,21,Mineral Products,Prepared Foodstuffs & Beverages,Animal & Animal Products,100,100,WS APW,e014914db9be40798a1f1afa48cd88c9,Samoa,693
1362816.98936018,5692728.05267098,port1005,Porto Di Lido-Venezia,Italy,ITA,Europe,"Porto Di Lido-Venezia, Italy",45.45052227,12.24239331,2276,673,373,563,25,641,Mineral Products,Metals,Chemical & Allied Industries,6.35,3.62,,f81f1a18779f432392c4feba6dbac60f,Italy,694
15336414.3119343,-3893829.83945325,port937,Port Bonython,Australia,AUS,Asia & Pacific,"Port Bonython, Australia",-32.98889339,137.7693538,33,0,0,0,0,33,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.17,0.07,AU PBY,86a8851b012945078cfbd907962b640c,Australia,695
16105187.8842074,1512367.76684267,port61,Apra Harbor,Guam,GUM,Asia & Pacific,"Apra Harbor, Guam",13.4602817,144.6753643,322,143,13,68,23,73,Wood & Wood Products,Mineral Products,Animal & Animal Products,100,100,,353920d6e7c94f8c841c1a8593cc8809,Guam,696
2626974.24024461,4582846.91488305,port75,Aspropyrgos,Greece,GRC,Europe,"Aspropyrgos, Greece",38.02421337,23.59851111,1434,0,1,120,0,1312,Mineral Products,Chemical & Allied Industries,Stone & Glass,1.72,5.3,GR ASS,b7bdac1423a04c518e5154d9034bca52,Greece,697
16796384.0833331,-4091020.74480099,port959,Port Kembla,Australia,AUS,Asia & Pacific,"Port Kembla, Australia",-34.46209936,150.8844854,807,8,376,70,316,35,Mineral Products,Chemical & Allied Industries,Vegetable Products,7.16,0.73,AU PKL,9f7ab17ef5054a4997bc8291f76e2e9f,Australia,698
-9728690.79542146,5870732.7123586,port1019,Presque Isle,United States,USA,North America,"Presque Isle, United States",46.56113916,-87.39431636,151,0,148,3,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.02,0.15,,661efe71bc714ecc90c3dd42d9638d64,United States,699
-4284463.51302191,-1435002.72434123,port62,Aratu,Brazil,BRA,South America,"Aratu, Brazil",-12.78345046,-38.48799058,751,0,214,27,15,494,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,2.28,1.03,,c178da6b5ae4499b9230eff34054e369,Brazil,700
2619726.96624728,4585387.99584178,port322,Eleusis,Greece,GRC,Europe,"Eleusis, Greece",38.04219308,23.53340774,1511,10,63,425,1,1010,Mineral Products,Metals,Chemical & Allied Industries,4.06,10.16,,e0754d05d6bc4f4cabcd48df5dc82eaf,Greece,701
-968149.198143094,5220975.77570119,port705,Marin,Spain,ESP,Europe,"Marin, Spain",42.39926144,-8.69703222,178,26,25,125,0,0,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,0.49,0.14,,ccfc52e1f0a44e48bc3c73ab25f10957,Spain,702
-8863007.92800569,5388032.96491173,port248,Clarkson,Canada,CAN,North America,"Clarkson, Canada",43.4976782,-79.61775485,97,0,50,1,0,45,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,0.84,0.08,CA CSN,9cbf7a8207a04086880acef2da1534cb,Canada,703
2799348.48093425,4210760.51410699,port500,Heraklion,Greece,GRC,Europe,"Heraklion, Greece",35.34423683,25.14697526,409,41,77,71,0,219,Mineral Products,Vegetable Products,Metals,1.3,0.13,,7edab7aaff7842988e35f210ccfe1323,Greece,704
11232135.6859576,1469871.70545226,port1197,Laem Chabang,Thailand,THA,Asia & Pacific,"Laem Chabang, Thailand",13.0887337,100.8999916,4566,3449,103,351,448,214,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",26.3,53.22,TH SRI,87caad5c7a9e4913917ec957cf8f64ff,Thailand,705
-5416790.68142469,-167075.174485634,port140,Belem,Brazil,BRA,South America,"Belem, Brazil",-1.500690215,-48.6598586,317,0,62,8,0,246,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.35,0.24,BR BEL,ab301aa92b0d45729b3a35195b892113,Brazil,706
-9165347.42372762,2647465.42902131,port86,La Habana,Cuba,CUB,North America,"La Habana, Cuba",23.12766955,-82.33371675,224,1,93,61,4,64,Vegetable Products,Chemical & Allied Industries,Mineral Products,20.71,7.25,,7d98184571214966a6d9bb128de73d64,Cuba,707
-4566317.08211504,-2493604.14444123,port166,Brasil Port,Brazil,BRA,South America,"Brasil Port, Brazil",-21.85065621,-41.01992427,116,0,38,19,0,58,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.74,0.05,,34ffd09ec6814cdc8e06dea0e3f9fa25,Brazil,708
10988053.7184389,422046.301975998,port139,Belawan,Indonesia,IDN,Asia & Pacific,"Belawan, Indonesia",3.78854271,98.70736598,1199,407,210,232,71,278,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,2.54,2.04,,9c9acb3a51d444ab9680459439b9189d,Indonesia,709
2727317.59362343,5005582.4188273,port552,Kavala,Greece,GRC,Europe,"Kavala, Greece",40.95415861,24.49991079,380,7,32,256,0,83,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.25,1.67,GR KVA,54c2b53a2598456d9351230e9b21da3f,Greece,710
-9077277.04198237,2639627.9922593,port718,Matanzas,Cuba,CUB,North America,"Matanzas, Cuba",23.06290735,-81.54256705,127,0,6,2,0,118,Prepared Foodstuffs & Beverages,Vegetable Products,Animal & Animal Products,11.08,33.31,CU QMA,14eba3623d1d4dd8be8e432913de406e,Cuba,711
16348064.2816783,-5031442.86287276,port940,Bell Bay,Australia,AUS,Asia & Pacific,"Bell Bay, Australia",-41.12937261,146.8571601,153,22,80,31,0,19,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.89,0.08,AU PTD,c0c7c92138e34b8bb017844eddeb0baa,Australia,712
12841088.4507062,-964476.501356233,port145,Benoa,Indonesia,IDN,Asia & Pacific,"Benoa, Indonesia",-8.631208267,115.3534602,318,0,6,36,0,275,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.02,0.03,ID BOA,138be4e62ad34a19924742fe8af0c1c2,Indonesia,713
-324327.002724398,7176724.12757203,port462,Heysham,United Kingdom,GBR,Europe,"Heysham, United Kingdom",54.0346648,-2.913479036,256,0,0,256,0,0,Prepared Foodstuffs & Beverages,Animal & Animal Products,Vegetable Products,0.06,0.11,GB HYM,f7ee6e3fa65c4124ba4c6be14573ef90,United Kingdom,714
2155036.74736812,10824020.6607409,port708,Markenes,Norway,NOR,Europe,"Markenes, Norway",69.23450096,19.35902448,311,21,0,233,0,55,Mineral Products,Prepared Foodstuffs & Beverages,Metals,0.75,0.1,,3817bd62a1294f6885e93cd017d12930,Norway,715
-7907710.44373643,5217646.9807469,port159,Boston,United States,USA,North America,"Boston, United States",42.37717521,-71.03617154,437,135,51,10,45,195,Chemical & Allied Industries,Mineral Products,"Plastics, Rubber, Leather",0.98,0.12,US BOS,583d158755a04ef0933fa070f66e6d42,United States,716
1735122.69862773,10260193.4985191,port630,Lakselv,Norway,NOR,Europe,"Lakselv, Norway",67.36277744,15.5868724,203,59,18,125,0,0,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,1.33,0.11,,f820438356434d59970cad8425ad2171,Norway,717
-8884456.67917425,5353450.1539622,port447,Hamilton,Canada,CAN,North America,"Hamilton, Canada",43.27190232,-79.81043226,513,12,383,55,0,61,Mineral Products,Chemical & Allied Industries,Vegetable Products,3.9,0.64,CA HAM,3d9d11d85dd64091ae26563effabe6ae,Canada,718
1372257.44211649,5673802.59518995,port1006,Malamocco,Italy,ITA,Europe,"Malamocco, Italy",45.33112972,12.32719834,901,356,37,212,19,275,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.07,1.52,,53267ad7d44949478990526b64e87df3,Italy,719
2568590.16293103,4568300.24257917,port845,Agioi Oil Terminal,Greece,GRC,Europe,"Agioi Oil Terminal, Greece",37.9212018,23.07403802,1429,0,0,0,0,1429,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",21.08,21.05,,9249c5b22fd64cdb90f5187b67878860,Greece,720
13934625.2605166,160355.28820859,port151,Bitung,Indonesia,IDN,Asia & Pacific,"Bitung, Indonesia",1.440344333,125.1768685,918,309,39,79,0,490,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.59,0.44,,0ee4aff14808428aa00f682c7456acb8,Indonesia,721
-6011306.26235846,6071780.52308151,port256,Whiffen Head,Canada,CAN,North America,"Whiffen Head, Canada",47.78874083,-54.00048293,324,0,0,0,0,323,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.6,5.59,,37c594a347304d8c904176d3e45bd239,Canada,722
-392062.358646388,4400334.65213119,port772,Motril,Spain,ESP,Europe,"Motril, Spain",36.7213301,-3.521956091,274,10,15,151,0,96,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.59,0.35,ES MOT,dcb8b8226d6a4e278ec5e0f1cd22a5ba,Spain,723
-14509133.052072,7220825.4931978,port1021,Prince Rupert,Canada,CAN,North America,"Prince Rupert, Canada",54.26668285,-130.3377598,523,180,278,5,0,58,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.49,9.89,CA PRR,327290ae1f034420bef5b38939d919be,Canada,724
10805306.3914123,583116.180760213,port152,Blanglancang,Indonesia,IDN,Asia & Pacific,"Blanglancang, Indonesia",5.230939806,97.06571881,68,11,38,9,0,9,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.02,0.02,,17a4f9d064cc4401bdf3614dee77cabc,Indonesia,725
11195542.9321872,806831.596432361,port1211,Songkhla,Thailand,THA,Asia & Pacific,"Songkhla, Thailand",7.228638224,100.5712733,449,88,22,5,0,332,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,0.41,0.79,,f100ef03aa6b48ed8c217899413d0587,Thailand,726
-13040764.1137734,3853618.32070913,port1140,San Diego,United States,USA,North America,"San Diego, United States",32.68538625,-117.1471772,294,57,19,58,156,2,Mineral Products,Vegetable Products,Wood & Wood Products,0.31,0.06,US SAN,f0de28f0e19243c28bc2cd52315f37b3,United States,727
2678787.03673467,4632554.7036767,port859,Ormos Aliveriou,Greece,GRC,Europe,"Ormos Aliveriou, Greece",38.37512451,24.06395338,124,0,42,81,0,0,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.23,1.16,,a8df8b406fd64f7b80b41e6902a08dd3,Greece,728
-8338823.59726536,2350487.41526894,port223,Moa,Cuba,CUB,North America,"Moa, Cuba",20.65247128,-74.90892689,94,3,3,36,0,50,Vegetable Products,Chemical & Allied Industries,Stone & Glass,6.57,3.29,CU MOA,75b49f922b7c4918802358bcfef5031d,Cuba,729
13079212.7749624,10785.3673299833,port156,Bontang LNG Terminal,Indonesia,IDN,Asia & Pacific,"Bontang LNG Terminal, Indonesia",0.096886557,117.4925674,781,40,227,188,0,325,Mineral Products,Chemical & Allied Industries,Metals,0.44,7.62,,803618f6d0984b6dbd0e247ca14b1d16,Indonesia,730
-25188.9363345057,7102623.27175538,port493,Immingham,United Kingdom,GBR,Europe,"Immingham, United Kingdom",53.64188521,-0.226276065,6368,1043,275,2943,189,1917,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,14.9,9.64,GB IMM,ea50a981fd9642a3a7d863c0cc7dff8a,United Kingdom,731
2418722.92658321,4613511.48788408,port889,Patras,Greece,GRC,Europe,"Patras, Greece",38.24088918,21.72775773,372,0,3,273,0,94,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.8,0.78,,8e38226758f94037b61e578e8b977260,Greece,732
12138147.5109681,-860887.358227519,port245,Cilacap,Indonesia,IDN,Asia & Pacific,"Cilacap, Indonesia",-7.710107441,109.0388343,812,0,139,9,0,663,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.32,1.6,,3c45d0ccffdd4b9b937a2f1713dd0b58,Indonesia,733
952911.921162533,4846220.79683577,port1007,Oristano,Italy,ITA,Europe,"Oristano, Italy",39.8641519,8.560153432,143,7,22,97,0,15,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,0.31,0.32,,bb6d9acf83954a27891f1661b3002356,Italy,734
16183855.7208225,-4990511.42863957,port962,Port Latta,Australia,AUS,Asia & Pacific,"Port Latta, Australia",-40.85183205,145.3820495,39,0,39,0,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.01,0.15,AU PLA,af287ee202a6427bb5f2fd6888cdbc23,Australia,735
2627557.07124978,4572710.19967519,port908,Piraeus,Greece,GRC,Europe,"Piraeus, Greece",37.95244597,23.60374677,5504,2964,159,680,412,1287,Mineral Products,Vegetable Products,Chemical & Allied Industries,42.48,45.74,,a90bda3dce1a457385de807d7dfa5373,Greece,736
12088351.6422005,-751571.291770209,port246,Cirebon,Indonesia,IDN,Asia & Pacific,"Cirebon, Indonesia",-6.73590951,108.5915104,233,2,21,116,0,93,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.27,0.04,,79b25a6d17134cbe88d625e735977993,Indonesia,737
-8145208.26523806,5037308.22927489,port170,Bridgeport,United States,USA,North America,"Bridgeport, United States",41.16904771,-73.16965077,4,0,0,0,0,4,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.01,0,US BDR,5a8451ea153f4f35add7f5691b2b163b,United States,738
13339291.5848526,-82937.6581584201,port297,Donggala,Indonesia,IDN,Asia & Pacific,"Donggala, Indonesia",-0.745020664,119.8288951,388,152,13,126,0,96,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.18,0.03,,587a5a5b1d144677a28f8be661908d16,Indonesia,739
-339074.8516525,5364067.86034846,port1038,Bilbao,Spain,ESP,Europe,"Bilbao, Spain",43.34131008,-3.045961217,2408,642,179,838,0,748,Mineral Products,Chemical & Allied Industries,Metals,7.78,5.14,,8ef21b0fc1f545568f60c4af1b72f571,Spain,740
11289891.7888729,191207.44748863,port309,Dumai,Indonesia,IDN,Asia & Pacific,"Dumai, Indonesia",1.717388504,101.4188235,2482,23,190,248,6,2015,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.75,11.54,,7d5b72e3984a4d18a204ec2664594d84,Indonesia,741
-8597154.83252588,2458030.85996805,port835,Nuevitas Bay,Cuba,CUB,North America,"Nuevitas Bay, Cuba",21.55374735,-77.22955586,92,0,9,15,0,67,Vegetable Products,Stone & Glass,Prepared Foodstuffs & Beverages,5.88,4.76,,f84b220774944e21ad18603ce2cb8391,Cuba,742
11061430.284735,1025847.07248175,port1288,Thathong,Thailand,THA,Asia & Pacific,"Thathong, Thailand",9.17586433,99.36651889,561,34,7,67,0,452,Machinery & Electrical Equipment,Mineral Products,Vehicles & Equipment,0.16,0.06,,22dac2e190c84583b4abce8f794a505b,Thailand,743
13542447.4068966,-989175.823299149,port325,Ende,Indonesia,IDN,Asia & Pacific,"Ende, Indonesia",-8.850508971,121.6538749,121,6,0,39,12,63,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.01,0,,53ce7e2250f74f6cbbf96b148edf3960,Indonesia,744
-13788669.2444965,6298826.95639747,port455,Harmac,Canada,CAN,North America,"Harmac, Canada",49.14104031,-123.8657233,253,16,47,172,17,0,Wood & Wood Products,Vegetable Products,Mineral Products,0.11,0.54,,b112705d86634b699f1dd69563f891bd,Canada,745
129331.931064575,6806822.15388547,port498,Ipswich,United Kingdom,GBR,Europe,"Ipswich, United Kingdom",52.03702132,1.161808504,512,45,4,440,0,22,Vegetable Products,Mineral Products,Wood & Wood Products,0.58,0.64,GB IPS,bd55af2b447d4b8d8b14038d91dfb7b5,United Kingdom,746
13699521.3234762,56219.6152548164,port407,Gorontalo,Indonesia,IDN,Asia & Pacific,"Gorontalo, Indonesia",0.505022857,123.0648939,162,50,0,39,0,71,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.02,0.01,,1a03fb7c72014bd997ce77a26bed78ea,Indonesia,747
1573889.200144,9961833.84682551,port753,Mo i Rana,Norway,NOR,Europe,"Mo i Rana, Norway",66.3086432,14.13848724,685,69,56,522,0,36,Mineral Products,Metals,Chemical & Allied Industries,2.66,1.81,,db1f83a0a4054647a42627ac7e24c07e,Norway,748
1488093.80139873,4597836.54060824,port1008,Palermo,Italy,ITA,Europe,"Palermo, Italy",38.1302104,13.36777406,452,136,2,196,0,117,Mineral Products,Wood & Wood Products,Vegetable Products,0.29,0.27,,4e4890d9550f421fb8caa5139927c849,Italy,749
12539498.8809978,-796938.884411996,port420,Gresik,Indonesia,IDN,Asia & Pacific,"Gresik, Indonesia",-7.140468238,112.644235,4717,1645,317,1308,115,1331,Mineral Products,Metals,Vegetable Products,7.95,4.16,,46e4c403c81249ac9b6284443f6786ff,Indonesia,750
-13624067.5811229,4544899.89222597,port1141,San Francisco,United States,USA,North America,"San Francisco, United States",37.75519022,-122.3870814,75,3,17,5,30,18,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.11,0.06,,a617e96a4d644b8d99d017b7f3ba8e01,United States,751
-10840466.3920917,2993952.15573299,port177,Brownsville,United States,USA,North America,"Brownsville, United States",25.95858285,-97.38156647,223,2,127,45,0,47,Mineral Products,Metals,Chemical & Allied Industries,0.78,0.1,US BV8,e0dd386c93584280a810c1117f78b5c1,United States,752
-212367.126745466,4434846.5517819,port1039,Carboneras,Spain,ESP,Europe,"Carboneras, Spain",36.9694298,-1.907726358,141,2,58,70,0,9,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.19,0.8,,c8706955b85241ad9840f64c59bcc684,Spain,753
-202363.247974987,4464549.05335409,port1041,Garrucha,Spain,ESP,Europe,"Garrucha, Spain",37.18231033,-1.817859986,298,14,153,130,0,0,Vegetable Products,Mineral Products,Chemical & Allied Industries,0.02,4.27,,8f0d5c3e2dc04af7a1f225c4a1fc25c6,Spain,754
-1845026.12534808,1510554.01551096,port113,Banjul,The Gambia,GMB,Africa,"Banjul, The Gambia",13.44443552,-16.57415168,218,101,50,34,0,31,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,100,100,GM BJL,9ac32f24caa64e9ead4cb7bac3f31f1f,The Gambia,755
-471127.922102336,7861003.97401556,port507,Inverness,United Kingdom,GBR,Europe,"Inverness, United Kingdom",57.49032353,-4.232214132,125,4,0,79,0,41,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.07,0.06,,9a3c453593174feca8784569bef7f103,United Kingdom,756
930620.83800499,4987836.51433212,port1011,Porto Torres,Italy,ITA,Europe,"Porto Torres, Italy",40.83365381,8.359909225,178,43,23,60,0,50,Mineral Products,Metals,Vegetable Products,0.98,0.34,IT PTO,a8cf2edfe5074c42bd2f5252a1a415ea,Italy,757
-9074729.14032639,3649884.52225007,port180,Brunswick,United States,USA,North America,"Brunswick, United States",31.13185217,-81.51967886,440,1,32,60,345,1,Vehicles & Equipment,Vegetable Products,Wood & Wood Products,0.28,0.14,US SSI,602a7f7737b94a37b5e0fdea0a2884ae,United States,758
1099067.09153647,4475400.29391957,port115,Bizerte,Tunisia,TUN,Africa,"Bizerte, Tunisia",37.25993301,9.873087666,376,74,62,131,0,109,Mineral Products,Chemical & Allied Industries,Vegetable Products,22.66,7.44,,8aac4e80253a48ccad8525f782665408,Tunisia,759
-212416.260942313,5360637.43407189,port1044,Pasajes,Spain,ESP,Europe,"Pasajes, Spain",43.31889411,-1.908167738,882,52,16,613,201,0,Mineral Products,Vegetable Products,Vehicles & Equipment,0.86,0.87,,d32ed0bd9fb1454498119a26a76f0ae5,Spain,760
43685.2598344288,6939590.82466544,port571,King's Lynn,United Kingdom,GBR,Europe,"King's Lynn, United Kingdom",52.76469449,0.392431366,193,16,0,177,0,0,Mineral Products,Vegetable Products,Wood & Wood Products,0.08,0.25,GB KLN,09344d3fbb524ba8b62a6f87e861a114,United Kingdom,761
-9730449.47417037,5107371.14451565,port185,Buffington,United States,USA,North America,"Buffington, United States",41.64111669,-87.41011484,40,0,40,0,0,0,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.02,0,,411002e970be4ebf89572be84396ebcd,United States,762
1123095.62670846,4017906.21277034,port371,Gabes,Tunisia,TUN,Africa,"Gabes, Tunisia",33.91881609,10.08893967,282,7,76,146,0,52,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,11.61,14.23,TN GAE,9cab9ad679cc48ed8618e6f391fd472f,Tunisia,763
-1542466.8671402,3311527.92094152,port1046,Puerto Del Rosario,Spain,ESP,Europe,"Puerto Del Rosario, Spain",28.49501101,-13.85621562,295,153,14,7,0,120,Prepared Foodstuffs & Beverages,Vegetable Products,Mineral Products,0.27,0.03,,d754942da5534e51aad5a34efe92bc97,Spain,764
-29364.3866093793,7121174.87806686,port573,Hull,United Kingdom,GBR,Europe,"Hull, United Kingdom",53.74056585,-0.263784773,1953,665,71,806,0,409,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.61,1.37,,808ae2796ca8445fb304aa40703439ab,United Kingdom,765
-9700521.83019584,5106097.30914369,port195,Burns Harbor,United States,USA,North America,"Burns Harbor, United States",41.63256448,-87.14127024,193,2,177,13,0,0,Mineral Products,Chemical & Allied Industries,Metals,0.18,0.02,US BNB,38441ac747d54853bc6e9deea03f0819,United States,766
15125001.4557163,-4126165.77912943,port964,Port Lincoln,Australia,AUS,Asia & Pacific,"Port Lincoln, Australia",-34.72199883,135.8701998,77,0,64,3,0,8,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,0.18,0.12,AU PLO,199590147a3643e382008081f6fe8edc,Australia,767
13599806.7671467,-314233.532518508,port496,Indonesia Morowali Industrial Park,Indonesia,IDN,Asia & Pacific,"Indonesia Morowali Industrial Park, Indonesia",-2.821666592,122.1691428,440,9,156,216,0,58,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.71,1.74,,9e8a06826ff94da6b6a8369512a2255e,Indonesia,768
-8444294.66591456,2274669.43289354,port1156,Santiago De Cuba,Cuba,CUB,North America,"Santiago De Cuba, Cuba",20.01383068,-75.85638962,228,49,52,50,0,76,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,14.09,10.46,,b5cd558842954b52a546be71e95ebe5a,Cuba,769
1199120.48369053,4126919.737461,port733,Sfax,Tunisia,TUN,Africa,"Sfax, Tunisia",34.72756548,10.77188258,442,104,118,200,0,18,Vegetable Products,Prepared Foodstuffs & Beverages,Metals,21.5,14.37,TN SFA,57952bf2635f4934ab52277249cde75b,Tunisia,770
-7887587.0524065,6167769.87847864,port615,La Baie (Port Alfred),Canada,CAN,North America,"La Baie (Port Alfred), Canada",48.3648556,-70.85540004,191,1,128,46,0,16,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,5.47,0.17,,689c26d3dc7a469ca36ef208f512647e,Canada,771
